200	200	
73
36	24	864	1	
26	4	104	1	
14	3	42	1	
31	26	806	1	
23	83	1909	1	
52	10	520	1	
18	37	666	1	
6	1	6	1	
8	11	88	1	
32	10	320	1	
9	38	342	1	
43	27	1161	1	
4	10	40	1	
36	103	3708	1	
23	29	667	1	
17	35	595	1	
18	100	1800	1	
13	75	975	1	
61	11	671	1	
7	35	245	1	
32	23	736	1	
11	4	44	1	
20	7	140	1	
9	9	81	1	
2	3	6	1	
14	64	896	1	
9	6	54	1	
22	6	132	1	
26	58	1508	1	
10	10	100	1	
11	17	187	1	
10	35	350	1	
6	8	48	1	
36	21	756	1	
4	23	92	1	
7	18	126	1	
4	22	88	1	
2	13	26	1	
30	18	540	1	
38	9	342	1	
17	5	85	1	
106	25	2650	1	
14	83	1162	1	
62	9	558	1	
88	26	2288	1	
8	35	280	1	
90	30	2700	1	
60	21	1260	1	
28	9	252	1	
5	17	85	1	
28	22	616	1	
57	11	627	1	
36	12	432	1	
30	11	330	1	
11	9	99	1	
16	28	448	1	
23	4	92	1	
20	7	140	1	
58	11	638	1	
5	24	120	1	
6	19	114	1	
17	10	170	1	
6	3	18	1	
17	12	204	1	
41	9	369	1	
26	7	182	1	
10	3	30	1	
48	16	768	1	
53	13	689	1	
8	3	24	1	
33	13	429	1	
25	10	250	1	
22	5	110	1	
1
106	134	120	146	
