80	100	
70
6	82	492	1	
3	2	6	1	
3	38	114	1	
19	23	437	1	
7	36	252	1	
46	12	552	1	
3	4	12	1	
3	2	6	1	
2	82	164	1	
3	15	45	1	
3	2	6	1	
3	22	66	1	
2	2	4	1	
3	37	111	1	
2	2	4	1	
2	2	4	1	
3	2	6	1	
3	40	120	1	
6	2	12	1	
7	2	14	1	
7	7	49	1	
2	2	4	1	
18	2	36	1	
13	7	91	1	
2	4	8	1	
2	2	4	1	
8	2	16	1	
3	2	6	1	
28	22	616	1	
22	2	44	1	
3	6	18	1	
2	2	4	1	
37	22	814	1	
24	2	48	1	
13	2	26	1	
11	2	22	1	
4	33	132	1	
9	12	108	1	
5	2	10	1	
25	5	125	1	
2	2	4	1	
2	2	4	1	
3	2	6	1	
2	2	4	1	
3	4	12	1	
3	22	66	1	
9	22	198	1	
3	5	15	1	
3	40	120	1	
3	4	12	1	
8	2	16	1	
3	20	60	1	
2	2	4	1	
2	2	4	1	
3	4	12	1	
2	2	4	1	
3	2	6	1	
23	38	874	1	
2	2	4	1	
11	38	418	1	
4	2	8	1	
12	7	84	1	
2	4	8	1	
3	2	6	1	
3	52	156	1	
3	14	42	1	
3	2	6	1	
18	4	72	1	
19	59	1121	1	
23	2	46	1	
2
15	34	19	43	
66	34	69	41	
