1000	1000	
50
500	419	209500	1	
118	808	95344	1	
500	180	90000	1	
157	550	86350	1	
95	808	76760	1	
500	118	59000	1	
157	234	36738	1	
43	808	34744	1	
380	65	24700	1	
316	75	23700	1	
400	57	22800	1	
30	717	21510	1	
318	65	20670	1	
271	49	13279	1	
193	65	12545	1	
487	23	11201	1	
487	16	7792	1	
95	75	7125	1	
109	65	7085	1	
90	75	6750	1	
9	717	6453	1	
104	64	6656	1	
487	13	6331	1	
233	25	5825	1	
20	287	5740	1	
487	12	5844	1	
100	53	5300	1	
7	717	5019	1	
11	451	4961	1	
100	48	4800	1	
9	496	4464	1	
57	75	4275	1	
100	43	4300	1	
413	10	4130	1	
20	209	4180	1	
271	15	4065	1	
99	42	4158	1	
210	18	3780	1	
233	16	3728	1	
487	8	3896	1	
487	8	3896	1	
157	24	3768	1	
112	32	3584	1	
112	31	3472	1	
190	18	3420	1	
15	221	3315	1	
81	42	3402	1	
42	75	3150	1	
14	221	3094	1	
11	266	2926	1	
1
318	257	408	375	
