1000	1002	
200
653	155	101215	1	
384	240	92160	1	
169	298	50362	1	
348	143	49764	1	
141	298	42018	1	
188	118	22184	1	
66	315	20790	1	
44	454	19976	1	
108	183	19764	1	
239	82	19598	1	
60	298	17880	1	
58	298	17284	1	
144	117	16848	1	
83	192	15936	1	
29	494	14326	1	
347	39	13533	1	
242	53	12826	1	
429	28	12012	1	
417	28	11676	1	
34	300	10200	1	
279	36	10044	1	
49	183	8967	1	
108	82	8856	1	
66	132	8712	1	
367	23	8441	1	
106	74	7844	1	
429	18	7722	1	
18	413	7434	1	
63	112	7056	1	
347	19	6593	1	
101	63	6363	1	
69	91	6279	1	
106	58	6148	1	
227	27	6129	1	
13	454	5902	1	
18	315	5670	1	
31	183	5673	1	
251	21	5271	1	
48	91	4368	1	
46	91	4186	1	
44	91	4004	1	
568	7	3976	1	
167	23	3841	1	
35	108	3780	1	
21	173	3633	1	
108	32	3456	1	
154	23	3542	1	
347	10	3470	1	
50	62	3100	1	
10	300	3000	1	
34	88	2992	1	
104	28	2912	1	
101	28	2828	1	
10	300	3000	1	
256	11	2816	1	
134	21	2814	1	
323	9	2907	1	
26	104	2704	1	
314	8	2512	1	
239	11	2629	1	
25	104	2600	1	
133	19	2527	1	
33	76	2508	1	
17	145	2465	1	
50	50	2500	1	
8	300	2400	1	
135	18	2430	1	
181	13	2353	1	
272	9	2448	1	
429	6	2574	1	
303	8	2424	1	
383	6	2298	1	
19	117	2223	1	
27	85	2295	1	
196	11	2156	1	
16	132	2112	1	
7	300	2100	1	
251	8	2008	1	
9	234	2106	1	
18	112	2016	1	
22	91	2002	1	
128	15	1920	1	
133	15	1995	1	
347	6	2082	1	
254	8	2032	1	
23	84	1932	1	
413	5	2065	1	
413	5	2065	1	
216	9	1944	1	
67	28	1876	1	
12	156	1872	1	
51	36	1836	1	
161	11	1771	1	
31	60	1860	1	
165	11	1815	1	
29	64	1856	1	
61	30	1830	1	
355	5	1775	1	
15	117	1755	1	
13	132	1716	1	
158	11	1738	1	
306	6	1836	1	
135	13	1755	1	
105	17	1785	1	
13	132	1716	1	
413	4	1652	1	
12	144	1728	1	
51	33	1683	1	
153	11	1683	1	
320	5	1600	1	
33	50	1650	1	
18	94	1692	1	
7	234	1638	1	
33	50	1650	1	
25	67	1675	1	
18	91	1638	1	
16	104	1664	1	
29	57	1653	1	
211	8	1688	1	
306	5	1530	1	
294	5	1470	1	
25	65	1625	1	
392	4	1568	1	
282	6	1692	1	
392	4	1568	1	
181	9	1629	1	
50	31	1550	1	
12	132	1584	1	
133	11	1463	1	
220	7	1540	1	
282	5	1410	1	
98	15	1470	1	
11	132	1452	1	
29	52	1508	1	
107	14	1498	1	
17	88	1496	1	
11	128	1408	1	
187	8	1496	1	
61	24	1464	1	
44	32	1408	1	
52	28	1456	1	
65	21	1365	1	
212	7	1484	1	
180	8	1440	1	
228	6	1368	1	
163	8	1304	1	
176	8	1408	1	
23	59	1357	1	
212	6	1272	1	
6	226	1356	1	
17	76	1292	1	
151	9	1359	1	
220	6	1320	1	
65	20	1300	1	
61	21	1281	1	
79	16	1264	1	
228	6	1368	1	
9	145	1305	1	
78	16	1248	1	
307	4	1228	1	
227	6	1362	1	
26	48	1248	1	
11	106	1166	1	
163	7	1141	1	
187	6	1122	1	
70	17	1190	1	
19	60	1140	1	
24	48	1152	1	
129	9	1161	1	
11	104	1144	1	
185	6	1110	1	
96	12	1152	1	
279	4	1116	1	
73	15	1095	1	
5	234	1170	1	
307	4	1228	1	
34	32	1088	1	
181	6	1086	1	
93	12	1116	1	
5	234	1170	1	
140	8	1120	1	
8	132	1056	1	
71	15	1065	1	
25	42	1050	1	
25	42	1050	1	
46	23	1058	1	
64	17	1088	1	
181	6	1086	1	
13	80	1040	1	
137	8	1096	1	
320	3	960	1	
49	21	1029	1	
279	4	1116	1	
13	80	1040	1	
89	12	1068	1	
93	11	1023	1	
18	56	1008	1	
18	56	1008	1	
23	45	1035	1	
49	21	1029	1	
1
276	535	350	581	
