1000	998	
5000
254	37	9398	1	
211	37	7807	1	
67	103	6901	1	
137	42	5754	1	
68	69	4692	1	
38	113	4294	1	
107	38	4066	1	
403	10	4030	1	
74	49	3626	1	
32	113	3616	1	
49	66	3234	1	
50	63	3150	1	
27	107	2889	1	
355	8	2840	1	
37	75	2775	1	
74	36	2664	1	
279	9	2511	1	
109	22	2398	1	
11	214	2354	1	
63	38	2394	1	
220	11	2420	1	
178	13	2314	1	
80	28	2240	1	
235	9	2115	1	
288	7	2016	1	
449	5	2245	1	
284	7	1988	1	
366	5	1830	1	
131	15	1965	1	
64	30	1920	1	
260	7	1820	1	
144	13	1872	1	
183	10	1830	1	
252	7	1764	1	
155	11	1705	1	
67	25	1675	1	
155	11	1705	1	
16	103	1648	1	
56	29	1624	1	
36	43	1548	1	
170	9	1530	1	
67	23	1541	1	
348	4	1392	1	
137	11	1507	1	
82	18	1476	1	
294	5	1470	1	
14	103	1442	1	
367	4	1468	1	
48	30	1440	1	
348	4	1392	1	
252	6	1512	1	
110	13	1430	1	
280	5	1400	1	
6	214	1284	1	
13	103	1339	1	
104	13	1352	1	
14	97	1358	1	
26	50	1300	1	
110	12	1320	1	
243	5	1215	1	
277	4	1108	1	
14	92	1288	1	
204	6	1224	1	
18	69	1242	1	
60	20	1200	1	
75	15	1125	1	
229	5	1145	1	
28	40	1120	1	
118	10	1180	1	
204	6	1224	1	
125	9	1125	1	
105	11	1155	1	
206	5	1030	1	
38	28	1064	1	
161	7	1127	1	
92	11	1012	1	
14	77	1078	1	
36	28	1008	1	
11	90	990	1	
22	47	1034	1	
41	25	1025	1	
170	6	1020	1	
39	26	1014	1	
107	9	963	1	
197	5	985	1	
313	3	939	1	
313	3	939	1	
86	11	946	1	
9	111	999	1	
56	17	952	1	
84	11	924	1	
278	3	834	1	
83	11	913	1	
9	103	927	1	
183	5	915	1	
36	26	936	1	
182	5	910	1	
5	174	870	1	
125	7	875	1	
52	17	884	1	
234	4	936	1	
71	13	923	1	
38	23	874	1	
73	12	876	1	
73	12	876	1	
10	82	820	1	
79	11	869	1	
121	7	847	1	
130	6	780	1	
198	4	792	1	
84	10	840	1	
32	26	832	1	
109	7	763	1	
109	7	763	1	
141	6	846	1	
85	9	765	1	
20	38	760	1	
11	69	759	1	
22	34	748	1	
39	19	741	1	
216	3	648	1	
66	11	726	1	
58	12	696	1	
19	38	722	1	
16	43	688	1	
8	82	656	1	
15	47	705	1	
113	6	678	1	
21	33	693	1	
106	6	636	1	
58	12	696	1	
70	10	700	1	
167	4	668	1	
66	10	660	1	
4	153	612	1	
95	7	665	1	
182	4	728	1	
74	9	666	1	
70	9	630	1	
5	120	600	1	
103	6	618	1	
4	175	700	1	
41	15	615	1	
21	30	630	1	
144	4	576	1	
14	43	602	1	
60	10	600	1	
112	5	560	1	
52	11	572	1	
80	7	560	1	
162	4	648	1	
163	4	652	1	
27	22	594	1	
