200	200	
49
110	32	3520	1	
12	33	396	1	
78	15	1170	1	
62	18	1116	1	
16	53	848	1	
37	76	2812	1	
14	97	1358	1	
28	43	1204	1	
16	9	144	1	
15	22	330	1	
64	19	1216	1	
10	13	130	1	
4	27	108	1	
12	13	156	1	
3	6	18	1	
7	22	154	1	
67	16	1072	1	
27	14	378	1	
13	41	533	1	
78	35	2730	1	
30	115	3450	1	
8	54	432	1	
20	91	1820	1	
6	6	36	1	
72	12	864	1	
15	92	1380	1	
22	58	1276	1	
19	6	114	1	
38	48	1824	1	
21	61	1281	1	
10	38	380	1	
22	47	1034	1	
22	37	814	1	
5	30	150	1	
5	9	45	1	
3	15	45	1	
24	10	240	1	
20	37	740	1	
18	13	234	1	
23	19	437	1	
41	27	1107	1	
18	5	90	1	
6	11	66	1	
39	24	936	1	
21	6	126	1	
62	17	1054	1	
20	15	300	1	
3	8	24	1	
44	7	308	1	
4
120	132	136	153	
82	108	93	124	
47	173	60	190	
180	68	195	84	
