200	200	
73
112	22	2464	1	
18	47	846	1	
61	25	1525	1	
9	38	342	1	
41	8	328	1	
50	12	600	1	
21	25	525	1	
26	57	1482	1	
35	13	455	1	
35	33	1155	1	
6	4	24	1	
56	29	1624	1	
12	13	156	1	
32	9	288	1	
39	16	624	1	
10	4	40	1	
22	35	770	1	
22	31	682	1	
24	94	2256	1	
13	11	143	1	
29	8	232	1	
64	19	1216	1	
5	3	15	1	
24	52	1248	1	
18	49	882	1	
34	23	782	1	
52	43	2236	1	
5	7	35	1	
12	2	24	1	
31	5	155	1	
8	5	40	1	
4	9	36	1	
21	6	126	1	
10	41	410	1	
13	4	52	1	
38	35	1330	1	
29	37	1073	1	
5	20	100	1	
14	34	476	1	
8	38	304	1	
20	28	560	1	
57	17	969	1	
25	14	350	1	
23	72	1656	1	
51	17	867	1	
60	28	1680	1	
2	10	20	1	
8	17	136	1	
10	36	360	1	
19	25	475	1	
19	10	190	1	
19	41	779	1	
32	11	352	1	
10	39	390	1	
6	6	36	1	
7	2	14	1	
6	33	198	1	
5	32	160	1	
3	19	57	1	
4	4	16	1	
3	13	39	1	
24	21	504	1	
68	11	748	1	
10	9	90	1	
24	10	240	1	
44	19	836	1	
26	7	182	1	
6	11	66	1	
13	13	169	1	
2	11	22	1	
24	4	96	1	
48	9	432	1	
30	7	210	1	
2
134	140	144	149	
80	160	91	171	
