200	200	
197
10	48	480	1	
37	8	296	1	
32	16	512	1	
8	37	296	1	
23	4	92	1	
43	16	688	1	
20	7	140	1	
3	8	24	1	
24	19	456	1	
5	33	165	1	
12	25	300	1	
6	30	180	1	
18	6	108	1	
2	1	2	1	
8	27	216	1	
29	8	232	1	
5	5	25	1	
7	15	105	1	
12	3	36	1	
4	4	16	1	
61	19	1159	1	
8	24	192	1	
8	24	192	1	
8	16	128	1	
16	4	64	1	
3	8	24	1	
10	3	30	1	
2	1	2	1	
6	2	12	1	
40	9	360	1	
13	2	26	1	
2	5	10	1	
1	4	4	1	
12	6	72	1	
1	3	3	1	
4	4	16	1	
3	3	9	1	
61	18	1098	1	
5	12	60	1	
1	6	6	1	
6	5	30	1	
5	5	25	1	
6	8	48	1	
2	12	24	1	
3	1	3	1	
3	13	39	1	
11	13	143	1	
20	13	260	1	
49	19	931	1	
4	12	48	1	
13	10	130	1	
6	20	120	1	
2	4	8	1	
14	4	56	1	
2	6	12	1	
3	20	60	1	
11	10	110	1	
7	8	56	1	
63	14	882	1	
5	1	5	1	
1	6	6	1	
11	2	22	1	
4	5	20	1	
10	22	220	1	
30	6	180	1	
4	6	24	1	
1	5	5	1	
8	6	48	1	
3	3	9	1	
7	3	21	1	
4	2	8	1	
3	8	24	1	
2	1	2	1	
25	12	300	1	
60	11	660	1	
15	6	90	1	
4	21	84	1	
7	4	28	1	
4	1	4	1	
1	3	3	1	
3	13	39	1	
8	10	80	1	
28	16	448	1	
11	69	759	1	
21	62	1302	1	
18	50	900	1	
12	71	852	1	
3	1	3	1	
57	11	627	1	
28	10	280	1	
21	7	147	1	
44	13	572	1	
60	9	540	1	
29	21	609	1	
5	30	150	1	
22	4	88	1	
26	8	208	1	
12	6	72	1	
66	13	858	1	
8	2	16	1	
3	1	3	1	
1	5	5	1	
2	10	20	1	
1	4	4	1	
34	9	306	1	
2	6	12	1	
21	23	483	1	
8	9	72	1	
4	26	104	1	
24	18	432	1	
17	14	238	1	
20	4	80	1	
21	41	861	1	
12	3	36	1	
6	9	54	1	
10	15	150	1	
2	6	12	1	
12	10	120	1	
8	32	256	1	
13	14	182	1	
14	74	1036	1	
4	21	84	1	
7	3	21	1	
1	6	6	1	
6	6	36	1	
1	3	3	1	
14	14	196	1	
15	18	270	1	
2	3	6	1	
11	8	88	1	
13	35	455	1	
6	6	36	1	
15	9	135	1	
11	30	330	1	
10	27	270	1	
10	28	280	1	
8	7	56	1	
13	47	611	1	
3	9	27	1	
3	3	9	1	
15	27	405	1	
18	6	108	1	
7	21	147	1	
12	6	72	1	
12	8	96	1	
2	4	8	1	
16	53	848	1	
17	4	68	1	
13	52	676	1	
8	15	120	1	
7	15	105	1	
5	34	170	1	
11	47	517	1	
26	5	130	1	
30	11	330	1	
3	15	45	1	
14	8	112	1	
4	25	100	1	
6	1	6	1	
8	6	48	1	
3	4	12	1	
5	12	60	1	
19	37	703	1	
14	19	266	1	
6	7	42	1	
8	11	88	1	
1	2	2	1	
2	5	10	1	
16	31	496	1	
14	8	112	1	
9	3	27	1	
20	45	900	1	
8	30	240	1	
3	15	45	1	
8	3	24	1	
9	4	36	1	
13	12	156	1	
20	9	180	1	
4	11	44	1	
7	19	133	1	
25	31	775	1	
7	15	105	1	
14	5	70	1	
6	2	12	1	
10	15	150	1	
10	28	280	1	
10	3	30	1	
22	9	198	1	
2	5	10	1	
9	4	36	1	
17	4	68	1	
20	9	180	1	
66	15	990	1	
42	13	546	1	
14	12	168	1	
3	5	15	1	
23	7	161	1	
2
61	128	67	133	
138	151	144	159	
