200	200	
49
37	57	2109	1	
16	63	1008	1	
48	23	1104	1	
50	41	2050	1	
49	86	4214	1	
27	53	1431	1	
21	18	378	1	
64	14	896	1	
7	18	126	1	
38	21	798	1	
26	4	104	1	
25	77	1925	1	
12	6	72	1	
33	17	561	1	
28	71	1988	1	
93	20	1860	1	
5	10	50	1	
54	10	540	1	
23	18	414	1	
10	30	300	1	
58	29	1682	1	
14	41	574	1	
24	13	312	1	
18	74	1332	1	
15	72	1080	1	
9	61	549	1	
18	20	360	1	
5	12	60	1	
27	23	621	1	
31	12	372	1	
15	8	120	1	
20	20	400	1	
32	9	288	1	
34	51	1734	1	
45	11	495	1	
6	11	66	1	
26	31	806	1	
55	52	2860	1	
17	33	561	1	
26	20	520	1	
16	3	48	1	
11	7	77	1	
4	8	32	1	
12	4	48	1	
29	26	754	1	
23	11	253	1	
23	4	92	1	
59	19	1121	1	
57	15	855	1	
3
144	20	161	37	
50	114	66	132	
55	89	68	102	
