1000	1001	
1000
84	46	3864	1	
61	62	3782	1	
72	51	3672	1	
84	41	3444	1	
66	52	3432	1	
58	52	3016	1	
42	71	2982	1	
72	41	2952	1	
76	34	2584	1	
29	90	2610	1	
28	89	2492	1	
29	86	2494	1	
44	56	2464	1	
46	49	2254	1	
39	55	2145	1	
29	73	2117	1	
42	50	2100	1	
23	90	2070	1	
42	46	1932	1	
24	79	1896	1	
67	28	1876	1	
69	27	1863	1	
43	44	1892	1	
50	37	1850	1	
69	27	1863	1	
22	83	1826	1	
45	41	1845	1	
29	61	1769	1	
46	38	1748	1	
43	41	1763	1	
48	37	1776	1	
47	37	1739	1	
63	27	1701	1	
48	36	1728	1	
50	34	1700	1	
32	53	1696	1	
27	62	1674	1	
21	81	1701	1	
21	81	1701	1	
49	33	1617	1	
68	24	1632	1	
41	38	1558	1	
51	31	1581	1	
20	78	1560	1	
36	42	1512	1	
48	32	1536	1	
31	48	1488	1	
55	27	1485	1	
40	37	1480	1	
48	31	1488	1	
23	64	1472	1	
54	27	1458	1	
33	45	1485	1	
29	50	1450	1	
31	47	1457	1	
22	65	1430	1	
48	29	1392	1	
30	47	1410	1	
34	41	1394	1	
42	33	1386	1	
27	52	1404	1	
25	56	1400	1	
45	31	1395	1	
46	31	1426	1	
54	26	1404	1	
26	53	1378	1	
40	34	1360	1	
36	38	1368	1	
41	33	1353	1	
66	21	1386	1	
19	73	1387	1	
51	27	1377	1	
72	19	1368	1	
60	23	1380	1	
23	59	1357	1	
54	25	1350	1	
26	53	1378	1	
23	58	1334	1	
36	38	1368	1	
39	35	1365	1	
31	44	1364	1	
48	28	1344	1	
30	45	1350	1	
20	65	1300	1	
68	20	1360	1	
71	19	1349	1	
20	65	1300	1	
24	56	1344	1	
62	21	1302	1	
20	65	1300	1	
39	34	1326	1	
29	46	1334	1	
30	44	1320	1	
30	44	1320	1	
39	34	1326	1	
46	28	1288	1	
39	34	1326	1	
33	39	1287	1	
32	41	1312	1	
18	72	1296	1	
26	50	1300	1	
30	44	1320	1	
34	39	1326	1	
20	64	1280	1	
26	50	1300	1	
31	42	1302	1	
34	38	1292	1	
35	37	1295	1	
61	21	1281	1	
42	31	1302	1	
48	27	1296	1	
28	46	1288	1	
30	43	1290	1	
70	18	1260	1	
25	52	1300	1	
68	19	1292	1	
22	58	1276	1	
71	18	1278	1	
31	41	1271	1	
20	65	1300	1	
34	37	1258	1	
71	18	1278	1	
36	35	1260	1	
67	19	1273	1	
36	35	1260	1	
37	34	1258	1	
70	18	1260	1	
36	35	1260	1	
39	33	1287	1	
39	33	1287	1	
67	19	1273	1	
61	21	1281	1	
25	51	1275	1	
24	51	1224	1	
23	55	1265	1	
43	29	1247	1	
40	31	1240	1	
29	43	1247	1	
33	38	1254	1	
20	63	1260	1	
46	27	1242	1	
43	29	1247	1	
52	24	1248	1	
28	44	1232	1	
40	31	1240	1	
39	32	1248	1	
39	32	1248	1	
26	48	1248	1	
23	54	1242	1	
70	18	1260	1	
20	60	1200	1	
38	33	1254	1	
27	46	1242	1	
21	58	1218	1	
30	40	1200	1	
37	33	1221	1	
32	38	1216	1	
19	63	1197	1	
24	51	1224	1	
39	31	1209	1	
67	18	1206	1	
39	31	1209	1	
21	58	1218	1	
24	50	1200	1	
22	54	1188	1	
47	26	1222	1	
29	41	1189	1	
56	22	1232	1	
18	67	1206	1	
35	35	1225	1	
67	18	1206	1	
51	23	1173	1	
28	43	1204	1	
25	49	1225	1	
26	46	1196	1	
22	54	1188	1	
24	48	1152	1	
51	23	1173	1	
29	41	1189	1	
41	29	1189	1	
54	22	1188	1	
41	29	1189	1	
36	33	1188	1	
31	38	1178	1	
22	53	1166	1	
23	52	1196	1	
37	32	1184	1	
41	29	1189	1	
22	54	1188	1	
24	48	1152	1	
48	24	1152	1	
49	24	1176	1	
22	52	1144	1	
26	45	1170	1	
41	29	1189	1	
23	50	1150	1	
48	24	1152	1	
47	25	1175	1	
18	63	1134	1	
61	19	1159	1	
37	31	1147	1	
36	32	1152	1	
52	22	1144	1	
24	48	1152	1	
41	28	1148	1	
39	29	1131	1	
17	67	1139	1	
23	51	1173	1	
27	42	1134	1	
18	65	1170	1	
46	25	1150	1	
31	37	1147	1	
29	39	1131	1	
36	32	1152	1	
46	25	1150	1	
50	23	1150	1	
61	19	1159	1	
36	32	1152	1	
30	38	1140	1	
23	49	1127	1	
25	46	1150	1	
46	25	1150	1	
23	49	1127	1	
39	29	1131	1	
48	24	1152	1	
48	24	1152	1	
30	38	1140	1	
35	33	1155	1	
39	29	1131	1	
27	41	1107	1	
35	33	1155	1	
32	35	1120	1	
25	46	1150	1	
24	47	1128	1	
47	24	1128	1	
39	29	1131	1	
22	52	1144	1	
27	41	1107	1	
20	56	1120	1	
21	53	1113	1	
53	21	1113	1	
26	44	1144	1	
24	47	1128	1	
36	31	1116	1	
23	48	1104	1	
42	26	1092	1	
29	39	1131	1	
34	33	1122	1	
22	50	1100	1	
18	61	1098	1	
34	32	1088	1	
25	45	1125	1	
23	47	1081	1	
22	51	1122	1	
25	44	1100	1	
21	53	1113	1	
24	47	1128	1	
51	22	1122	1	
31	36	1116	1	
24	46	1104	1	
22	50	1100	1	
19	57	1083	1	
25	44	1100	1	
26	43	1118	1	
27	41	1107	1	
19	58	1102	1	
52	21	1092	1	
27	41	1107	1	
20	56	1120	1	
51	22	1122	1	
21	52	1092	1	
27	40	1080	1	
24	46	1104	1	
31	35	1085	1	
40	27	1080	1	
27	41	1107	1	
25	44	1100	1	
23	46	1058	1	
26	41	1066	1	
52	21	1092	1	
33	33	1089	1	
35	30	1050	1	
32	34	1088	1	
19	55	1045	1	
37	29	1073	1	
22	50	1100	1	
42	26	1092	1	
37	29	1073	1	
34	32	1088	1	
26	41	1066	1	
47	23	1081	1	
29	37	1073	1	
54	20	1080	1	
29	37	1073	1	
21	50	1050	1	
23	46	1058	1	
29	36	1044	1	
26	41	1066	1	
24	44	1056	1	
31	35	1085	1	
21	50	1050	1	
22	47	1034	1	
37	29	1073	1	
28	38	1064	1	
25	42	1050	1	
22	49	1078	1	
34	32	1088	1	
32	33	1056	1	
40	27	1080	1	
24	43	1032	1	
33	32	1056	1	
27	39	1053	1	
33	32	1056	1	
30	36	1080	1	
38	28	1064	1	
20	53	1060	1	
23	46	1058	1	
51	21	1071	1	
29	36	1044	1	
41	26	1066	1	
37	28	1036	1	
24	43	1032	1	
19	54	1026	1	
41	26	1066	1	
45	23	1035	1	
45	24	1080	1	
49	21	1029	1	
39	27	1053	1	
39	27	1053	1	
37	28	1036	1	
28	38	1064	1	
40	26	1040	1	
35	30	1050	1	
17	63	1071	1	
23	45	1035	1	
18	57	1026	1	
22	47	1034	1	
25	42	1050	1	
43	24	1032	1	
35	30	1050	1	
59	17	1003	1	
64	16	1024	1	
31	33	1023	1	
54	19	1026	1	
45	23	1035	1	
16	64	1024	1	
25	41	1025	1	
23	45	1035	1	
34	30	1020	1	
24	44	1056	1	
51	20	1020	1	
20	52	1040	1	
36	29	1044	1	
22	46	1012	1	
45	23	1035	1	
61	17	1037	1	
36	28	1008	1	
23	44	1012	1	
32	32	1024	1	
52	20	1040	1	
34	30	1020	1	
32	32	1024	1	
20	53	1060	1	
17	60	1020	1	
61	17	1037	1	
27	38	1026	1	
31	33	1023	1	
25	41	1025	1	
24	43	1032	1	
24	42	1008	1	
31	33	1023	1	
23	45	1035	1	
20	51	1020	1	
32	32	1024	1	
44	23	1012	1	
18	56	1008	1	
30	34	1020	1	
16	63	1008	1	
25	41	1025	1	
25	41	1025	1	
19	53	1007	1	
22	46	1012	1	
49	21	1029	1	
19	52	988	1	
19	54	1026	1	
61	17	1037	1	
26	39	1014	1	
46	22	1012	1	
42	24	1008	1	
33	30	990	1	
20	51	1020	1	
48	21	1008	1	
32	32	1024	1	
48	21	1008	1	
45	22	990	1	
25	40	1000	1	
36	28	1008	1	
24	41	984	1	
46	22	1012	1	
44	23	1012	1	
19	52	988	1	
18	56	1008	1	
25	40	1000	1	
25	40	1000	1	
57	18	1026	1	
42	24	1008	1	
37	27	999	1	
54	19	1026	1	
43	23	989	1	
23	43	989	1	
27	38	1026	1	
21	49	1029	1	
33	30	990	1	
37	27	999	1	
22	46	1012	1	
29	34	986	1	
22	46	1012	1	
31	33	1023	1	
29	34	986	1	
46	22	1012	1	
33	30	990	1	
37	27	999	1	
17	57	969	1	
27	38	1026	1	
50	20	1000	1	
23	42	966	1	
23	43	989	1	
23	43	989	1	
19	53	1007	1	
19	53	1007	1	
61	16	976	1	
24	41	984	1	
30	33	990	1	
18	54	972	1	
37	27	999	1	
42	24	1008	1	
34	29	986	1	
40	25	1000	1	
27	37	999	1	
59	17	1003	1	
24	41	984	1	
33	30	990	1	
24	42	1008	1	
30	33	990	1	
46	22	1012	1	
22	45	990	1	
17	58	986	1	
36	27	972	1	
22	45	990	1	
34	28	952	1	
39	25	975	1	
38	25	950	1	
26	38	988	1	
48	20	960	1	
61	16	976	1	
29	33	957	1	
29	33	957	1	
48	20	960	1	
24	40	960	1	
24	41	984	1	
19	50	950	1	
19	52	988	1	
34	29	986	1	
21	46	966	1	
30	32	960	1	
59	16	944	1	
16	59	944	1	
25	39	975	1	
44	22	968	1	
37	26	962	1	
45	22	990	1	
44	22	968	1	
41	23	943	1	
25	38	950	1	
53	18	954	1	
51	19	969	1	
30	32	960	1	
25	39	975	1	
22	43	946	1	
40	24	960	1	
19	51	969	1	
28	33	924	1	
19	51	969	1	
20	49	980	1	
23	42	966	1	
20	49	980	1	
25	38	950	1	
30	32	960	1	
29	32	928	1	
40	24	960	1	
52	18	936	1	
51	19	969	1	
29	33	957	1	
35	27	945	1	
51	19	969	1	
37	25	925	1	
33	28	924	1	
24	40	960	1	
15	61	915	1	
25	38	950	1	
41	23	943	1	
16	60	960	1	
28	33	924	1	
20	46	920	1	
23	41	943	1	
40	23	920	1	
45	21	945	1	
18	51	918	1	
44	21	924	1	
18	51	918	1	
38	24	912	1	
24	39	936	1	
27	35	945	1	
29	32	928	1	
23	40	920	1	
15	60	900	1	
42	22	924	1	
59	16	944	1	
44	21	924	1	
20	47	940	1	
51	18	918	1	
22	41	902	1	
24	38	912	1	
53	18	954	1	
33	28	924	1	
30	31	930	1	
24	39	936	1	
50	19	950	1	
24	39	936	1	
37	25	925	1	
29	32	928	1	
30	31	930	1	
20	46	920	1	
18	51	918	1	
25	38	950	1	
36	26	936	1	
32	29	928	1	
19	49	931	1	
24	39	936	1	
24	39	936	1	
36	26	936	1	
19	49	931	1	
23	40	920	1	
31	30	930	1	
60	15	900	1	
19	48	912	1	
19	49	931	1	
31	30	930	1	
41	22	902	1	
16	57	912	1	
49	19	931	1	
32	28	896	1	
51	18	918	1	
27	33	891	1	
44	21	924	1	
21	43	903	1	
45	20	900	1	
30	30	900	1	
20	45	900	1	
19	49	931	1	
60	15	900	1	
33	28	924	1	
36	26	936	1	
35	26	910	1	
19	47	893	1	
36	25	900	1	
45	20	900	1	
40	23	920	1	
32	28	896	1	
46	20	920	1	
50	18	900	1	
51	18	918	1	
15	59	885	1	
