60	60	
49
10	14	140	1	
3	13	39	1	
28	5	140	1	
5	8	40	1	
14	9	126	1	
12	14	168	1	
13	10	130	1	
3	17	51	1	
1	5	5	1	
4	1	4	1	
18	4	72	1	
1	1	1	1	
2	6	12	1	
4	14	56	1	
3	18	54	1	
4	14	56	1	
8	17	136	1	
11	5	55	1	
9	12	108	1	
4	7	28	1	
25	8	200	1	
7	5	35	1	
24	9	216	1	
9	14	126	1	
12	19	228	1	
2	4	8	1	
2	7	14	1	
3	4	12	1	
5	30	150	1	
5	3	15	1	
10	26	260	1	
6	5	30	1	
4	9	36	1	
1	4	4	1	
9	2	18	1	
4	17	68	1	
5	2	10	1	
4	4	16	1	
6	2	12	1	
4	10	40	1	
2	4	8	1	
3	12	36	1	
6	5	30	1	
3	9	27	1	
7	18	126	1	
6	6	36	1	
18	7	126	1	
13	9	117	1	
25	7	175	1	
2
30	16	32	20	
22	4	25	7	
