1000	1001	
50
391	223	87193	1	
195	204	39780	1	
167	223	37241	1	
90	355	31950	1	
198	160	31680	1	
185	141	26085	1	
158	164	25912	1	
95	257	24415	1	
215	112	24080	1	
282	80	22560	1	
127	175	22225	1	
154	142	21868	1	
282	77	21714	1	
232	92	21344	1	
215	92	19780	1	
138	142	19596	1	
122	160	19520	1	
256	72	18432	1	
104	175	18200	1	
142	127	18034	1	
128	139	17792	1	
112	160	17920	1	
99	179	17721	1	
84	204	17136	1	
256	65	16640	1	
256	65	16640	1	
85	190	16150	1	
104	155	16120	1	
169	93	15717	1	
81	190	15390	1	
166	93	15438	1	
98	157	15386	1	
95	160	15200	1	
128	118	15104	1	
232	64	14848	1	
115	127	14605	1	
177	82	14514	1	
177	82	14514	1	
157	91	14287	1	
85	165	14025	1	
86	160	13760	1	
86	159	13674	1	
185	73	13505	1	
95	142	13490	1	
86	155	13330	1	
99	135	13365	1	
65	204	13260	1	
81	165	13365	1	
157	84	13188	1	
81	155	12555	1	
3
704	617	786	705	
769	334	866	406	
574	447	664	517	
